TimeSec,CurX,CurY,CurZ,TgtX,TgtY,TgtZ
1.75104e+09,0.432772,-0.0666151,0.681121,0.447607,-0.0117615,0.737586
1.75104e+09,0.432772,-0.0666151,0.681121,0.450549,-0.0112246,0.735404
1.75104e+09,0.432772,-0.0666151,0.681121,0.450549,-0.0112246,0.735404
1.75104e+09,0.432772,-0.0666151,0.681121,0.450549,-0.0112246,0.735404
1.75104e+09,0.432772,-0.0666151,0.681121,0.450549,-0.0112246,0.735404
1.75104e+09,0.432772,-0.0666151,0.681121,0.450549,-0.0112246,0.735404
1.75104e+09,0.432772,-0.0666151,0.681121,0.450549,-0.0112246,0.735404
1.75104e+09,0.432772,-0.0666151,0.681121,0.450549,-0.0112246,0.735404
1.75104e+09,0.432772,-0.0666151,0.681121,0.450549,-0.0112246,0.735404
1.75104e+09,0.432772,-0.0666151,0.681121,0.450549,-0.0112246,0.735404
1.75104e+09,0.4221,-0.0286217,0.695497,0.450549,-0.0112246,0.735404
1.75104e+09,0.4221,-0.0286217,0.695497,0.453418,-0.0106889,0.733283
1.75104e+09,0.4221,-0.0286217,0.695497,0.453418,-0.0106889,0.733283
1.75104e+09,0.4221,-0.0286217,0.695497,0.453418,-0.0106889,0.733283
1.75104e+09,0.4221,-0.0286217,0.695497,0.453418,-0.0106889,0.733283
1.75104e+09,0.4221,-0.0286217,0.695497,0.453418,-0.0106889,0.733283
1.75104e+09,0.4221,-0.0286217,0.695497,0.453418,-0.0106889,0.733283
1.75104e+09,0.4221,-0.0286217,0.695497,0.453418,-0.0106889,0.733283
1.75104e+09,0.4221,-0.0286217,0.695497,0.453418,-0.0106889,0.733283
1.75104e+09,0.4221,-0.0286217,0.695497,0.453418,-0.0106889,0.733283
1.75104e+09,0.4221,-0.0286217,0.695497,0.453418,-0.0106889,0.733283
1.75104e+09,0.409987,0.0274782,0.707019,0.456212,-0.0101555,0.731225
1.75104e+09,0.409987,0.0274782,0.707019,0.456212,-0.0101555,0.731225
1.75104e+09,0.409987,0.0274782,0.707019,0.456212,-0.0101555,0.731225
1.75104e+09,0.409987,0.0274782,0.707019,0.456212,-0.0101555,0.731225
1.75104e+09,0.409987,0.0274782,0.707019,0.456212,-0.0101555,0.731225
1.75104e+09,0.409987,0.0274782,0.707019,0.456212,-0.0101555,0.731225
1.75104e+09,0.409987,0.0274782,0.707019,0.456212,-0.0101555,0.731225
1.75104e+09,0.409987,0.0274782,0.707019,0.456212,-0.0101555,0.731225
1.75104e+09,0.409987,0.0274782,0.707019,0.456212,-0.0101555,0.731225
1.75104e+09,0.409987,0.0274782,0.707019,0.456212,-0.0101555,0.731225
1.75104e+09,0.409987,0.0274782,0.707019,0.458931,-0.00962531,0.729228
1.75104e+09,0.373753,0.0473852,0.720889,0.458931,-0.00962531,0.729228
1.75104e+09,0.373753,0.0473852,0.720889,0.458931,-0.00962531,0.729228
1.75104e+09,0.373753,0.0473852,0.720889,0.458931,-0.00962531,0.729228
1.75104e+09,0.373753,0.0473852,0.720889,0.458931,-0.00962531,0.729228
1.75104e+09,0.373753,0.0473852,0.720889,0.458931,-0.00962531,0.729228
1.75104e+09,0.373753,0.0473852,0.720889,0.458931,-0.00962531,0.729228
1.75104e+09,0.373753,0.0473852,0.720889,0.458931,-0.00962531,0.729228
1.75104e+09,0.373753,0.0473852,0.720889,0.458931,-0.00962531,0.729228
1.75104e+09,0.373753,0.0473852,0.720889,0.458931,-0.00962531,0.729228
1.75104e+09,0.373753,0.0473852,0.720889,0.461572,-0.00909932,0.727294
1.75104e+09,0.379539,0.0856232,0.708389,0.461572,-0.00909932,0.727294
1.75104e+09,0.379539,0.0856232,0.708389,0.461572,-0.00909932,0.727294
1.75104e+09,0.379539,0.0856232,0.708389,0.461572,-0.00909932,0.727294
1.75104e+09,0.379539,0.0856232,0.708389,0.461572,-0.00909932,0.727294
1.75104e+09,0.379539,0.0856232,0.708389,0.461572,-0.00909932,0.727294
1.75104e+09,0.379539,0.0856232,0.708389,0.461572,-0.00909932,0.727294
1.75104e+09,0.379539,0.0856232,0.708389,0.461572,-0.00909932,0.727294
1.75104e+09,0.379539,0.0856232,0.708389,0.461572,-0.00909932,0.727294
1.75104e+09,0.379539,0.0856232,0.708389,0.461572,-0.00909932,0.727294
1.75104e+09,0.379539,0.0856232,0.708389,0.464136,-0.00857849,0.725423
1.75104e+09,0.379539,0.0856232,0.708389,0.464136,-0.00857849,0.725423
1.75104e+09,0.40025,0.0513658,0.697542,0.464136,-0.00857849,0.725423
1.75104e+09,0.40025,0.0513658,0.697542,0.464136,-0.00857849,0.725423
1.75104e+09,0.40025,0.0513658,0.697542,0.464136,-0.00857849,0.725423
1.75104e+09,0.40025,0.0513658,0.697542,0.464136,-0.00857849,0.725423
1.75104e+09,0.40025,0.0513658,0.697542,0.464136,-0.00857849,0.725423
1.75104e+09,0.40025,0.0513658,0.697542,0.464136,-0.00857849,0.725423
1.75104e+09,0.40025,0.0513658,0.697542,0.464136,-0.00857849,0.725423
1.75104e+09,0.40025,0.0513658,0.697542,0.466622,-0.00806379,0.723615
1.75104e+09,0.40025,0.0513658,0.697542,0.466622,-0.00806379,0.723615
1.75104e+09,0.40025,0.0513658,0.697542,0.466622,-0.00806379,0.723615
1.75104e+09,0.40025,0.0513658,0.697542,0.466622,-0.00806379,0.723615
1.75104e+09,0.41394,0.018005,0.692399,0.466622,-0.00806379,0.723615
1.75104e+09,0.41394,0.018005,0.692399,0.466622,-0.00806379,0.723615
1.75104e+09,0.41394,0.018005,0.692399,0.466622,-0.00806379,0.723615
1.75104e+09,0.41394,0.018005,0.692399,0.466622,-0.00806379,0.723615
1.75104e+09,0.41394,0.018005,0.692399,0.466622,-0.00806379,0.723615
1.75104e+09,0.41394,0.018005,0.692399,0.466622,-0.00806379,0.723615
1.75104e+09,0.41394,0.018005,0.692399,0.469027,-0.00755617,0.721871
1.75104e+09,0.41394,0.018005,0.692399,0.469027,-0.00755617,0.721871
1.75104e+09,0.41394,0.018005,0.692399,0.469027,-0.00755617,0.721871
1.75104e+09,0.41394,0.018005,0.692399,0.469027,-0.00755617,0.721871
1.75104e+09,0.414602,-0.0183452,0.697377,0.469027,-0.00755617,0.721871
1.75104e+09,0.414602,-0.0183452,0.697377,0.469027,-0.00755617,0.721871
1.75104e+09,0.414602,-0.0183452,0.697377,0.469027,-0.00755617,0.721871
1.75104e+09,0.414602,-0.0183452,0.697377,0.469027,-0.00755617,0.721871
1.75104e+09,0.414602,-0.0183452,0.697377,0.469027,-0.00755617,0.721871
1.75104e+09,0.414602,-0.0183452,0.697377,0.469027,-0.00755617,0.721871
1.75104e+09,0.414602,-0.0183452,0.697377,0.471351,-0.00705662,0.720191
1.75104e+09,0.414602,-0.0183452,0.697377,0.471351,-0.00705662,0.720191
1.75104e+09,0.414602,-0.0183452,0.697377,0.471351,-0.00705662,0.720191
1.75104e+09,0.414602,-0.0183452,0.697377,0.471351,-0.00705662,0.720191
1.75104e+09,0.414602,-0.0183452,0.697377,0.471351,-0.00705662,0.720191
1.75104e+09,0.412295,-0.0671027,0.704309,0.471351,-0.00705662,0.720191
1.75104e+09,0.412295,-0.0671027,0.704309,0.471351,-0.00705662,0.720191
1.75104e+09,0.412295,-0.0671027,0.704309,0.471351,-0.00705662,0.720191
1.75104e+09,0.412295,-0.0671027,0.704309,0.471351,-0.00705662,0.720191
1.75104e+09,0.412295,-0.0671027,0.704309,0.471351,-0.00705662,0.720191
1.75104e+09,0.412295,-0.0671027,0.704309,0.473593,-0.00656609,0.718575
1.75104e+09,0.412295,-0.0671027,0.704309,0.473593,-0.00656609,0.718575
1.75104e+09,0.412295,-0.0671027,0.704309,0.473593,-0.00656609,0.718575
1.75104e+09,0.412295,-0.0671027,0.704309,0.473593,-0.00656609,0.718575
1.75104e+09,0.412295,-0.0671027,0.704309,0.473593,-0.00656609,0.718575
1.75104e+09,0.412295,-0.0671027,0.704309,0.473593,-0.00656609,0.718575
1.75104e+09,0.416783,-0.042924,0.708649,0.473593,-0.00656609,0.718575
1.75104e+09,0.416783,-0.042924,0.708649,0.473593,-0.00656609,0.718575
1.75104e+09,0.416783,-0.042924,0.708649,0.473593,-0.00656609,0.718575
1.75104e+09,0.416783,-0.042924,0.708649,0.473593,-0.00656609,0.718575
1.75104e+09,0.416783,-0.042924,0.708649,0.475752,-0.00608556,0.717024
1.75104e+09,0.416783,-0.042924,0.708649,0.475752,-0.00608556,0.717024
1.75104e+09,0.416783,-0.042924,0.708649,0.475752,-0.00608556,0.717024
1.75104e+09,0.416783,-0.042924,0.708649,0.475752,-0.00608556,0.717024
1.75104e+09,0.416783,-0.042924,0.708649,0.475752,-0.00608556,0.717024
1.75104e+09,0.416783,-0.042924,0.708649,0.475752,-0.00608556,0.717024
1.75104e+09,0.416783,-0.042924,0.708649,0.475752,-0.00608556,0.717024
1.75104e+09,0.442269,-0.0183895,0.700385,0.475752,-0.00608556,0.717024
1.75104e+09,0.442269,-0.0183895,0.700385,0.475752,-0.00608556,0.717024
1.75104e+09,0.442269,-0.0183895,0.700385,0.475752,-0.00608556,0.717024
1.75104e+09,0.442269,-0.0183895,0.700385,0.477826,-0.00561599,0.715538
1.75104e+09,0.442269,-0.0183895,0.700385,0.477826,-0.00561599,0.715538
1.75104e+09,0.442269,-0.0183895,0.700385,0.477826,-0.00561599,0.715538
1.75104e+09,0.442269,-0.0183895,0.700385,0.477826,-0.00561599,0.715538
1.75104e+09,0.442269,-0.0183895,0.700385,0.477826,-0.00561599,0.715538
1.75104e+09,0.442269,-0.0183895,0.700385,0.477826,-0.00561599,0.715538
1.75104e+09,0.442269,-0.0183895,0.700385,0.477826,-0.00561599,0.715538
1.75104e+09,0.435248,0.00770286,0.70615,0.477826,-0.00561599,0.715538
1.75104e+09,0.435248,0.00770286,0.70615,0.477826,-0.00561599,0.715538
1.75104e+09,0.435248,0.00770286,0.70615,0.477826,-0.00561599,0.715538
1.75104e+09,0.435248,0.00770286,0.70615,0.479816,-0.00515835,0.714117
1.75104e+09,0.435248,0.00770286,0.70615,0.479816,-0.00515835,0.714117
1.75104e+09,0.435248,0.00770286,0.70615,0.479816,-0.00515835,0.714117
1.75104e+09,0.435248,0.00770286,0.70615,0.479816,-0.00515835,0.714117
1.75104e+09,0.435248,0.00770286,0.70615,0.479816,-0.00515835,0.714117
1.75104e+09,0.435248,0.00770286,0.70615,0.479816,-0.00515835,0.714117
1.75104e+09,0.435248,0.00770286,0.70615,0.479816,-0.00515835,0.714117
1.75104e+09,0.435248,0.00770286,0.70615,0.479816,-0.00515835,0.714117
1.75104e+09,0.39127,0.00892641,0.722555,0.479816,-0.00515835,0.714117
1.75104e+09,0.39127,0.00892641,0.722555,0.479816,-0.00515835,0.714117
1.75104e+09,0.39127,0.00892641,0.722555,0.481718,-0.0047136,0.712763
1.75104e+09,0.39127,0.00892641,0.722555,0.481718,-0.0047136,0.712763
1.75104e+09,0.39127,0.00892641,0.722555,0.481718,-0.0047136,0.712763
1.75104e+09,0.39127,0.00892641,0.722555,0.481718,-0.0047136,0.712763
1.75104e+09,0.39127,0.00892641,0.722555,0.481718,-0.0047136,0.712763
1.75104e+09,0.39127,0.00892641,0.722555,0.481718,-0.0047136,0.712763
1.75104e+09,0.39127,0.00892641,0.722555,0.481718,-0.0047136,0.712763
1.75104e+09,0.39127,0.00892641,0.722555,0.481718,-0.0047136,0.712763
1.75104e+09,0.39127,0.00892641,0.722555,0.481718,-0.0047136,0.712763
1.75104e+09,0.375998,-0.00360576,0.72331,0.481718,-0.0047136,0.712763
1.75104e+09,0.375998,-0.00360576,0.72331,0.483534,-0.00428272,0.711474
1.75104e+09,0.375998,-0.00360576,0.72331,0.483534,-0.00428272,0.711474
1.75104e+09,0.375998,-0.00360576,0.72331,0.483534,-0.00428272,0.711474
1.75104e+09,0.375998,-0.00360576,0.72331,0.483534,-0.00428272,0.711474
1.75104e+09,0.375998,-0.00360576,0.72331,0.483534,-0.00428272,0.711474
1.75104e+09,0.375998,-0.00360576,0.72331,0.483534,-0.00428272,0.711474
1.75104e+09,0.375998,-0.00360576,0.72331,0.483534,-0.00428272,0.711474
1.75104e+09,0.375998,-0.00360576,0.72331,0.483534,-0.00428272,0.711474
1.75104e+09,0.375998,-0.00360576,0.72331,0.483534,-0.00428272,0.711474
1.75104e+09,0.375998,-0.00360576,0.72331,0.483534,-0.00428272,0.711474
1.75104e+09,0.375998,-0.00360576,0.72331,0.48526,-0.00386666,0.710252
1.75104e+09,0.380197,0.0169964,0.676619,0.48526,-0.00386666,0.710252
1.75104e+09,0.380197,0.0169964,0.676619,0.48526,-0.00386666,0.710252
1.75104e+09,0.380197,0.0169964,0.676619,0.48526,-0.00386666,0.710252
1.75104e+09,0.380197,0.0169964,0.676619,0.48526,-0.00386666,0.710252
1.75104e+09,0.380197,0.0169964,0.676619,0.48526,-0.00386666,0.710252
1.75104e+09,0.380197,0.0169964,0.676619,0.48526,-0.00386666,0.710252
1.75104e+09,0.380197,0.0169964,0.676619,0.48526,-0.00386666,0.710252
1.75104e+09,0.380197,0.0169964,0.676619,0.48526,-0.00386666,0.710252
1.75104e+09,0.380197,0.0169964,0.676619,0.486897,-0.00346641,0.709096
1.75104e+09,0.414216,0.0165599,0.621516,0.486897,-0.00346641,0.709096
1.75104e+09,0.414216,0.0165599,0.621516,0.486897,-0.00346641,0.709096
1.75104e+09,0.414216,0.0165599,0.621516,0.486897,-0.00346641,0.709096
1.75104e+09,0.414216,0.0165599,0.621516,0.486897,-0.00346641,0.709096
1.75104e+09,0.414216,0.0165599,0.621516,0.486897,-0.00346641,0.709096
1.75104e+09,0.414216,0.0165599,0.621516,0.486897,-0.00346641,0.709096
1.75104e+09,0.414216,0.0165599,0.621516,0.486897,-0.00346641,0.709096
1.75104e+09,0.414216,0.0165599,0.621516,0.486897,-0.00346641,0.709096
1.75104e+09,0.414216,0.0165599,0.621516,0.486897,-0.00346641,0.709096
1.75104e+09,0.414216,0.0165599,0.621516,0.488443,-0.00308292,0.708008
1.75104e+09,0.414216,0.0165599,0.621516,0.488443,-0.00308292,0.708008
1.75104e+09,0.419718,0.0517688,0.620879,0.488443,-0.00308292,0.708008
1.75104e+09,0.419718,0.0517688,0.620879,0.488443,-0.00308292,0.708008
1.75104e+09,0.419718,0.0517688,0.620879,0.488443,-0.00308292,0.708008
1.75104e+09,0.419718,0.0517688,0.620879,0.488443,-0.00308292,0.708008
1.75104e+09,0.419718,0.0517688,0.620879,0.488443,-0.00308292,0.708008
1.75104e+09,0.419718,0.0517688,0.620879,0.488443,-0.00308292,0.708008
1.75104e+09,0.419718,0.0517688,0.620879,0.488443,-0.00308292,0.708008
1.75104e+09,0.419718,0.0517688,0.620879,0.488443,-0.00308292,0.708008
1.75104e+09,0.419718,0.0517688,0.620879,0.489897,-0.00271716,0.706988
1.75104e+09,0.419718,0.0517688,0.620879,0.489897,-0.00271716,0.706988
1.75104e+09,0.419718,0.0517688,0.620879,0.489897,-0.00271716,0.706988
1.75104e+09,0.419718,0.0517688,0.620879,0.489897,-0.00271716,0.706988
1.75104e+09,0.423156,0.0884972,0.624964,0.489897,-0.00271716,0.706988
1.75104e+09,0.423156,0.0884972,0.624964,0.489897,-0.00271716,0.706988
1.75104e+09,0.423156,0.0884972,0.624964,0.489897,-0.00271716,0.706988
1.75104e+09,0.423156,0.0884972,0.624964,0.489897,-0.00271716,0.706988
1.75104e+09,0.423156,0.0884972,0.624964,0.489897,-0.00271716,0.706988
1.75104e+09,0.423156,0.0884972,0.624964,0.489897,-0.00271716,0.706988
1.75104e+09,0.423156,0.0884972,0.624964,0.491258,-0.0023701,0.706035
1.75104e+09,0.423156,0.0884972,0.624964,0.491258,-0.0023701,0.706035
1.75104e+09,0.423156,0.0884972,0.624964,0.491258,-0.0023701,0.706035
1.75104e+09,0.454443,0.0515066,0.612537,0.491258,-0.0023701,0.706035
1.75104e+09,0.454443,0.0515066,0.612537,0.491258,-0.0023701,0.706035
1.75104e+09,0.454443,0.0515066,0.612537,0.491258,-0.0023701,0.706035
1.75104e+09,0.454443,0.0515066,0.612537,0.491258,-0.0023701,0.706035
1.75104e+09,0.454443,0.0515066,0.612537,0.491258,-0.0023701,0.706035
1.75104e+09,0.454443,0.0515066,0.612537,0.491258,-0.0023701,0.706035
1.75104e+09,0.454443,0.0515066,0.612537,0.491258,-0.0023701,0.706035
1.75104e+09,0.454443,0.0515066,0.612537,0.492525,-0.00204271,0.705151
1.75104e+09,0.454443,0.0515066,0.612537,0.492525,-0.00204271,0.705151
1.75104e+09,0.454443,0.0515066,0.612537,0.492525,-0.00204271,0.705151
1.75104e+09,0.454443,0.0515066,0.612537,0.492525,-0.00204271,0.705151
1.75104e+09,0.487713,-0.0366445,0.589787,0.492525,-0.00204271,0.705151
1.75104e+09,0.487713,-0.0366445,0.589787,0.492525,-0.00204271,0.705151
1.75104e+09,0.487713,-0.0366445,0.589787,0.492525,-0.00204271,0.705151
1.75104e+09,0.487713,-0.0366445,0.589787,0.492525,-0.00204271,0.705151
1.75104e+09,0.487713,-0.0366445,0.589787,0.492525,-0.00204271,0.705151
1.75104e+09,0.487713,-0.0366445,0.589787,0.492525,-0.00204271,0.705151
1.75104e+09,0.487713,-0.0366445,0.589787,0.493697,-0.00173595,0.704336
1.75104e+09,0.487713,-0.0366445,0.589787,0.493697,-0.00173595,0.704336
1.75104e+09,0.487713,-0.0366445,0.589787,0.493697,-0.00173595,0.704336
1.75104e+09,0.487713,-0.0366445,0.589787,0.493697,-0.00173595,0.704336
1.75104e+09,0.487713,-0.0366445,0.589787,0.493697,-0.00173595,0.704336
1.75104e+09,0.487713,-0.0366445,0.589787,0.493697,-0.00173595,0.704336
1.75104e+09,0.481319,-0.0840707,0.582689,0.493697,-0.00173595,0.704336
1.75104e+09,0.481319,-0.0840707,0.582689,0.493697,-0.00173595,0.704336
1.75104e+09,0.481319,-0.0840707,0.582689,0.493697,-0.00173595,0.704336
1.75104e+09,0.481319,-0.0840707,0.582689,0.493697,-0.00173595,0.704336
1.75104e+09,0.481319,-0.0840707,0.582689,0.494773,-0.00145079,0.703589
1.75104e+09,0.481319,-0.0840707,0.582689,0.494773,-0.00145079,0.703589
1.75104e+09,0.481319,-0.0840707,0.582689,0.494773,-0.00145079,0.703589
1.75104e+09,0.481319,-0.0840707,0.582689,0.494773,-0.00145079,0.703589
1.75104e+09,0.481319,-0.0840707,0.582689,0.494773,-0.00145079,0.703589
1.75104e+09,0.481319,-0.0840707,0.582689,0.494773,-0.00145079,0.703589
1.75104e+09,0.481319,-0.0840707,0.582689,0.494773,-0.00145079,0.703589
1.75104e+09,0.487176,-0.0944195,0.568791,0.494773,-0.00145079,0.703589
1.75104e+09,0.487176,-0.0944195,0.568791,0.494773,-0.00145079,0.703589
1.75104e+09,0.487176,-0.0944195,0.568791,0.494773,-0.00145079,0.703589
1.75104e+09,0.487176,-0.0944195,0.568791,0.495752,-0.00118819,0.702912
1.75104e+09,0.487176,-0.0944195,0.568791,0.495752,-0.00118819,0.702912
1.75104e+09,0.487176,-0.0944195,0.568791,0.495752,-0.00118819,0.702912
1.75104e+09,0.487176,-0.0944195,0.568791,0.495752,-0.00118819,0.702912
1.75104e+09,0.487176,-0.0944195,0.568791,0.495752,-0.00118819,0.702912
1.75104e+09,0.487176,-0.0944195,0.568791,0.495752,-0.00118819,0.702912
1.75104e+09,0.506377,-0.0571598,0.547087,0.495752,-0.00118819,0.702912
1.75104e+09,0.506377,-0.0571598,0.547087,0.495752,-0.00118819,0.702912
1.75104e+09,0.506377,-0.0571598,0.547087,0.495752,-0.00118819,0.702912
1.75104e+09,0.506377,-0.0571598,0.547087,0.495752,-0.00118819,0.702912
1.75104e+09,0.506377,-0.0571598,0.547087,0.496632,-0.000949136,0.702305
1.75104e+09,0.506377,-0.0571598,0.547087,0.496632,-0.000949136,0.702305
1.75104e+09,0.506377,-0.0571598,0.547087,0.496632,-0.000949136,0.702305
1.75104e+09,0.506377,-0.0571598,0.547087,0.496632,-0.000949136,0.702305
1.75104e+09,0.506377,-0.0571598,0.547087,0.496632,-0.000949136,0.702305
1.75104e+09,0.506377,-0.0571598,0.547087,0.496632,-0.000949136,0.702305
1.75104e+09,0.506377,-0.0571598,0.547087,0.496632,-0.000949136,0.702305
1.75104e+09,0.506377,-0.0571598,0.547087,0.496632,-0.000949136,0.702305
1.75104e+09,0.517245,0.0600458,0.526271,0.496632,-0.000949136,0.702305
1.75104e+09,0.517245,0.0600458,0.526271,0.496632,-0.000949136,0.702305
1.75104e+09,0.517245,0.0600458,0.526271,0.497412,-0.000734581,0.701768
1.75104e+09,0.517245,0.0600458,0.526271,0.497412,-0.000734581,0.701768
1.75104e+09,0.517245,0.0600458,0.526271,0.497412,-0.000734581,0.701768
1.75104e+09,0.517245,0.0600458,0.526271,0.497412,-0.000734581,0.701768
1.75104e+09,0.517245,0.0600458,0.526271,0.497412,-0.000734581,0.701768
1.75104e+09,0.517245,0.0600458,0.526271,0.497412,-0.000734581,0.701768
1.75104e+09,0.517245,0.0600458,0.526271,0.497412,-0.000734581,0.701768
1.75104e+09,0.517245,0.0600458,0.526271,0.497412,-0.000734581,0.701768
1.75104e+09,0.517245,0.0600458,0.526271,0.497412,-0.000734581,0.701768
1.75104e+09,0.509107,0.0956916,0.5386,0.498092,-0.000545495,0.701301
1.75104e+09,0.509107,0.0956916,0.5386,0.498092,-0.000545495,0.701301
1.75104e+09,0.509107,0.0956916,0.5386,0.498092,-0.000545495,0.701301
1.75104e+09,0.509107,0.0956916,0.5386,0.498092,-0.000545495,0.701301
1.75104e+09,0.509107,0.0956916,0.5386,0.498092,-0.000545495,0.701301
1.75104e+09,0.509107,0.0956916,0.5386,0.498092,-0.000545495,0.701301
1.75104e+09,0.509107,0.0956916,0.5386,0.498092,-0.000545495,0.701301
1.75104e+09,0.509107,0.0956916,0.5386,0.498092,-0.000545495,0.701301
1.75104e+09,0.509107,0.0956916,0.5386,0.498092,-0.000545495,0.701301
1.75104e+09,0.509107,0.0956916,0.5386,0.498092,-0.000545495,0.701301
1.75104e+09,0.509107,0.0956916,0.5386,0.498671,-0.000382846,0.700905
1.75104e+09,0.468958,0.101006,0.587179,0.498671,-0.000382846,0.700905
1.75104e+09,0.468958,0.101006,0.587179,0.498671,-0.000382846,0.700905
1.75104e+09,0.468958,0.101006,0.587179,0.498671,-0.000382846,0.700905
1.75104e+09,0.468958,0.101006,0.587179,0.498671,-0.000382846,0.700905
1.75104e+09,0.468958,0.101006,0.587179,0.498671,-0.000382846,0.700905
1.75104e+09,0.468958,0.101006,0.587179,0.498671,-0.000382846,0.700905
1.75104e+09,0.468958,0.101006,0.587179,0.498671,-0.000382846,0.700905
1.75104e+09,0.468958,0.101006,0.587179,0.498671,-0.000382846,0.700905
1.75104e+09,0.468958,0.101006,0.587179,0.498671,-0.000382846,0.700905
1.75104e+09,0.468958,0.101006,0.587179,0.499146,-0.000247601,0.70058
1.75104e+09,0.453332,0.079462,0.607975,0.499146,-0.000247601,0.70058
1.75104e+09,0.453332,0.079462,0.607975,0.499146,-0.000247601,0.70058
1.75104e+09,0.453332,0.079462,0.607975,0.499146,-0.000247601,0.70058
1.75104e+09,0.453332,0.079462,0.607975,0.499146,-0.000247601,0.70058
1.75104e+09,0.453332,0.079462,0.607975,0.499146,-0.000247601,0.70058
1.75104e+09,0.453332,0.079462,0.607975,0.499146,-0.000247601,0.70058
1.75104e+09,0.453332,0.079462,0.607975,0.499146,-0.000247601,0.70058
1.75104e+09,0.453332,0.079462,0.607975,0.499146,-0.000247601,0.70058
1.75104e+09,0.453332,0.079462,0.607975,0.499146,-0.000247601,0.70058
1.75104e+09,0.453332,0.079462,0.607975,0.499518,-0.000140726,0.700327
1.75104e+09,0.453332,0.079462,0.607975,0.499518,-0.000140726,0.700327
1.75104e+09,0.48212,0.0339284,0.595438,0.499518,-0.000140726,0.700327
1.75104e+09,0.48212,0.0339284,0.595438,0.499518,-0.000140726,0.700327
1.75104e+09,0.48212,0.0339284,0.595438,0.499518,-0.000140726,0.700327
1.75104e+09,0.48212,0.0339284,0.595438,0.499518,-0.000140726,0.700327
1.75104e+09,0.48212,0.0339284,0.595438,0.499518,-0.000140726,0.700327
1.75104e+09,0.48212,0.0339284,0.595438,0.499518,-0.000140726,0.700327
1.75104e+09,0.48212,0.0339284,0.595438,0.499518,-0.000140726,0.700327
1.75104e+09,0.48212,0.0339284,0.595438,0.499518,-0.000140726,0.700327
1.75104e+09,0.48212,0.0339284,0.595438,0.499785,-6.31898e-05,0.700145
1.75104e+09,0.48212,0.0339284,0.595438,0.499785,-6.31898e-05,0.700145
1.75104e+09,0.48212,0.0339284,0.595438,0.499785,-6.31898e-05,0.700145
1.75104e+09,0.492658,-0.0364935,0.590055,0.499785,-6.31898e-05,0.700145
1.75104e+09,0.492658,-0.0364935,0.590055,0.499785,-6.31898e-05,0.700145
1.75104e+09,0.492658,-0.0364935,0.590055,0.499785,-6.31898e-05,0.700145
1.75104e+09,0.492658,-0.0364935,0.590055,0.499785,-6.31898e-05,0.700145
1.75104e+09,0.492658,-0.0364935,0.590055,0.499785,-6.31898e-05,0.700145
1.75104e+09,0.492658,-0.0364935,0.590055,0.499785,-6.31898e-05,0.700145
1.75104e+09,0.492658,-0.0364935,0.590055,0.499785,-6.31898e-05,0.700145
1.75104e+09,0.492658,-0.0364935,0.590055,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.492658,-0.0364935,0.590055,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.492658,-0.0364935,0.590055,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.492658,-0.0364935,0.590055,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.503193,-0.0504728,0.572336,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.503193,-0.0504728,0.572336,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.503193,-0.0504728,0.572336,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.503193,-0.0504728,0.572336,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.503193,-0.0504728,0.572336,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.503193,-0.0504728,0.572336,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.503193,-0.0504728,0.572336,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.503193,-0.0504728,0.572336,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.503193,-0.0504728,0.572336,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.503193,-0.0504728,0.572336,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.51022,-0.0270441,0.560615,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.51022,-0.0270441,0.560615,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.51022,-0.0270441,0.560615,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.51022,-0.0270441,0.560615,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.51022,-0.0270441,0.560615,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.51022,-0.0270441,0.560615,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.51022,-0.0270441,0.560615,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.51022,-0.0270441,0.560615,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.51022,-0.0270441,0.560615,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.51022,-0.0270441,0.560615,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.51022,-0.0270441,0.560615,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.510376,0.00773651,0.55456,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.510376,0.00773651,0.55456,0.499946,-1.59586e-05,0.700036
1.75104e+09,0.510376,0.00773651,0.55456,0.499946,-1.59586e-05,0.700036
